last_season,current_club_id,country_of_citizenship,sub_position,foot,height_in_cm,agent_name,current_club_domestic_competition_id,highest_market_value_in_eur,valor_real,edad,contrato_restante,convocado,tempo_2018_titu,tempo_2019_titu,tempo_2020_titu,tempo_2021_titu,tempo_2022_titu,tempo_2023_titu,tempo_2024_titu,capitanias,temporada_2018_g,temporada_2019_g,temporada_2020_g,temporada_2021_g,temporada_2022_g,temporada_2023_g,temporada_2024_g,goles,asistencias,cambios,amarillas,club_id,stadium_seats,temporada_2018_a,temporada_2019_a,temporada_2020_a,temporada_2021_a,temporada_2022_a,temporada_2023_a,temporada_2024_a,jerarquia_rondas_CL,jerarquia_rondas_EL,jugador_ofensivo,efectividad
2018,131,Belgium,Centre-Back,left,183.0,,ES1,18500000.0,869336.7565271624,32.0,,38.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,,131,55926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
2021,379,England,Goalkeeper,right,188.0,,GB1,250000.0,90126.10733946985,34.0,,38.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,379,62500,,,,,,,,,,0,
2021,131,Brazil,Right-Back,right,172.0,"Flashforward, S.L.",ES1,36000000.0,1201681.4311929313,37.0,,64.0,14.0,20.0,0.0,0.0,16.0,0.0,0.0,,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,14.0,8.0,,131,55926,4.0,6.0,0.0,0.0,4.0,0.0,0.0,,,0,0.28125
2023,368,Spain,Right-Back,right,170.0,Bahía Internacional,ES1,30000000.0,2702391.885351268,37.0,1.0,256.0,33.0,39.0,46.0,36.0,24.0,21.0,10.0,177.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,34.0,56.0,,368,43883,6.0,5.0,10.0,5.0,2.0,4.0,2.0,,,0,0.15625
2024,417,Brazil,Centre-Back,left,188.0,Marcus Marin,FR1,17000000.0,510924.8703479019,40.0,2.0,168.0,37.0,31.0,19.0,17.0,33.0,22.0,7.0,164.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,8.0,7.0,5.0,2.0,417,36178,0.0,1.0,2.0,1.0,0.0,3.0,0.0,,,0,0.08928571428571429
2024,985,Brazil,Defensive Midfield,right,185.0,Best of You,GB1,80000000.0,12262196.888349645,31.0,2.0,272.0,35.0,41.0,39.0,50.0,40.0,25.0,9.0,,4.0,5.0,7.0,3.0,2.0,9.0,4.0,34.0,27.0,53.0,1.0,985,74879,3.0,3.0,4.0,8.0,4.0,3.0,2.0,,,0,0.22426470588235295
2019,38,Germany,Centre-Forward,left,180.0,T21plus,L1,2500000.0,366383.79528392514,31.0,4.0,81.0,13.0,26.0,16.0,1.0,1.0,1.0,0.0,13.0,3.0,19.0,8.0,2.0,0.0,1.0,0.0,33.0,8.0,16.0,,38,54600,4.0,3.0,0.0,1.0,0.0,0.0,0.0,,,1,0.5061728395061729
2021,1082,Greece,Goalkeeper,right,190.0,,FR1,5000000.0,600840.7155964656,35.0,,134.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1082,50186,,,,,,,,,,0,
2019,15,Austria,Goalkeeper,left,185.0,Soccer-Concept AG,L1,1250000.0,366383.79528392514,34.0,,113.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,15,30210,,,,,,,,,,0,
2019,24,Germany,Centre-Back,right,190.0,PRO Profil GmbH,L1,4000000.0,488511.72704523354,33.0,,56.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,2.0,24,58000,,,,,,,,,,0,
2018,5,Italy,Right-Back,right,180.0,Rafaela Pimenta,IT1,14000000.0,496763.86087266426,31.0,,67.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,7.0,,5,75923,,,,,,,,,,0,
2022,46,Italy,Goalkeeper,right,188.0,,IT1,1000000.0,234505.30163916294,39.0,,153.0,21.0,2.0,14.0,22.0,0.0,0.0,0.0,59.0,,,,,,,,,,,1.0,46,75923,,,,,,,,,,0,
2018,13,Spain,Right-Back,right,181.0,,ES1,18000000.0,1241909.6521816605,33.0,,63.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,7.0,4.0,1.0,13,70460,5.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0,
2019,89,Germany,Left-Back,left,185.0,Neubauer 13 GmbH,L1,1500000.0,274787.8464629439,32.0,,26.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2.0,,89,22012,,,,,,,,,,0,
2020,3522,Italy,Centre-Back,right,180.0,,IT1,1500000.0,240785.56642110983,35.0,,40.0,2.0,2.0,10.0,13.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,3522,11676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0,0.05
2022,44,Ghana,Attacking Midfield,right,186.0,Excellence Sport,L1,23000000.0,820768.5557370703,34.0,,130.0,27.0,11.0,7.0,5.0,6.0,4.0,0.0,2.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,12.0,4.0,28.0,1.0,44,74667,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,0.12307692307692308
2019,2722,Brazil,Centre-Back,left,188.0,,IT1,6500000.0,30531.982940327096,34.0,4.0,91.0,36.0,17.0,5.0,0.0,0.0,0.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,,2722,16134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.054945054945054944
2024,27,Germany,Goalkeeper,right,193.0,PRO Profil GmbH,L1,45000000.0,4087398.962783215,37.0,2.0,207.0,26.0,38.0,45.0,51.0,30.0,0.0,12.0,202.0,,,,,,,,,2.0,1.0,,27,75000,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0,
2018,3709,France,Defensive Midfield,right,178.0,Darren Dein,ES1,13500000.0,745145.7913089964,33.0,,27.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,6.0,,3709,16800,,,,,,,,,,0,
2023,148,France,Goalkeeper,left,188.0,,GB1,30000000.0,1297148.1049686086,36.0,1.0,218.0,39.0,33.0,35.0,44.0,44.0,10.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,148,62850,,,,,,,,,,0,
2019,89,Germany,Centre-Back,left,180.0,Günter Kutowski,L1,800000.0,305319.82940327097,32.0,,30.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,89,22012,,,,,,,,,,0,
2023,2687,Spain,Centre-Forward,left,186.0,,ES1,27000000.0,324287.02624215215,37.0,,142.0,15.0,0.0,11.0,28.0,23.0,3.0,0.0,1.0,7.0,0.0,3.0,10.0,7.0,0.0,0.0,27.0,19.0,50.0,1.0,2687,21094,6.0,0.0,3.0,4.0,5.0,1.0,0.0,,,1,0.323943661971831
2021,1082,France,Attacking Midfield,left,179.0,,FR1,14000000.0,240336.28623858627,33.0,,82.0,11.0,18.0,13.0,8.0,4.0,0.0,0.0,1.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,11.0,9.0,22.0,1.0,1082,50186,1.0,2.0,5.0,0.0,1.0,0.0,0.0,,,1,0.24390243902439024
2021,40,France,Centre-Forward,right,181.0,,FR1,9000000.0,721008.8587157588,35.0,,145.0,36.0,28.0,7.0,1.0,0.0,0.0,0.0,17.0,12.0,7.0,4.0,2.0,0.0,0.0,0.0,25.0,9.0,11.0,4.0,40,42115,3.0,3.0,2.0,1.0,0.0,0.0,0.0,,,1,0.23448275862068965
2018,2969,France,Attacking Midfield,right,185.0,Persian Stars Ltd.,FR1,24000000.0,2483819.304363321,31.0,,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,,2969,16098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0.08695652173913043
2019,44,Norway,Central Midfield,right,175.0,Jan Ludvigsen,L1,4000000.0,183191.89764196257,31.0,4.0,81.0,14.0,19.0,14.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,2.0,13.0,1.0,44,74667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0,
2022,1147,France,Central Midfield,left,183.0,Kemari,FR1,3500000.0,351757.9524587444,34.0,2.0,178.0,24.0,28.0,19.0,33.0,14.0,9.0,0.0,6.0,1.0,4.0,1.0,6.0,4.0,0.0,0.0,16.0,11.0,38.0,2.0,1147,10446,3.0,1.0,2.0,4.0,1.0,0.0,0.0,,,0,0.15168539325842698
2023,1041,France,Goalkeeper,right,191.0,,FR1,4000000.0,270239.1885351268,35.0,2.0,65.0,7.0,0.0,0.0,0.0,2.0,3.0,0.0,,,,,,,,,,,,,1041,59186,,,,,,,,,,0,
2022,131,Spain,Centre-Back,right,194.0,AC Talent,ES1,50000000.0,3517579.524587444,34.0,,206.0,45.0,45.0,34.0,31.0,24.0,0.0,0.0,7.0,8.0,3.0,1.0,3.0,1.0,0.0,0.0,16.0,5.0,10.0,,131,55926,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0,0.10194174757281553
2019,347,France,Central Midfield,right,181.0,,FR1,4000000.0,488511.72704523354,34.0,,39.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,4.0,1.0,347,28786,,,,,,,,,,0,
2019,1010,Brazil,Goalkeeper,right,191.0,Velop4 Sports Ltd.,GB1,10000000.0,488511.72704523354,37.0,,95.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,1010,21577,,,,,,,,,,0,
2020,89,Germany,Central Midfield,right,189.0,,L1,7500000.0,120392.78321055492,34.0,,112.0,34.0,23.0,20.0,10.0,0.0,0.0,0.0,41.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,9.0,32.0,,89,22012,2.0,6.0,1.0,0.0,0.0,0.0,0.0,,,0,0.14285714285714285
2022,33,Austria,Goalkeeper,right,195.0,PESM,L1,750000.0,58626.325409790734,37.0,2.0,55.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,33,62271,,,,,,,,,,0,
2020,18,Sweden,Left-Back,left,181.0,Nordic Sky,L1,4500000.0,481571.13284221967,34.0,3.0,134.0,30.0,28.0,20.0,7.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0,18.0,,18,54042,2.0,2.0,2.0,1.0,0.0,0.0,0.0,,,0,0.08955223880597014
2018,79,Germany,Left-Back,left,184.0,,L1,8000000.0,589907.0847862888,30.0,,39.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4.0,6.0,,79,60449,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
2018,148,Belgium,Central Midfield,left,185.0,A-GROUP,GB1,21000000.0,496763.86087266426,30.0,,33.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,5.0,,148,62850,,,,,,,,,,0,
2018,5,Italy,Defensive Midfield,right,181.0,,IT1,18500000.0,620954.8260908303,32.0,,49.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,2.0,,5,75923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
2019,276,Italy,Centre-Forward,right,180.0,TMP SOCCER srl ,IT1,21000000.0,427447.76116457937,34.0,,46.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,,2.0,,276,39211,,,,,,,,,,1,
2018,410,Greece,Central Midfield,right,182.0,,IT1,6000000.0,993527.7217453285,30.0,,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,410,25144,,,,,,,,,,0,
2018,398,Serbia,Right-Back,right,183.0,,IT1,8000000.0,248381.93043633213,33.0,,35.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,2.0,2.0,,398,70634,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
2019,18,Brazil,Second Striker,right,174.0,,L1,10000000.0,91595.94882098128,33.0,,60.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,,7.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,5.0,,18,54042,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0.16666666666666666
2022,180,Argentina,Goalkeeper,right,186.0,,GB1,5000000.0,175878.9762293722,40.0,,203.0,11.0,5.0,13.0,2.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,180,32384,,,,,,,,,,0,
2023,368,Argentina,Left Winger,right,167.0,GR Sports,ES1,18000000.0,2161913.5082810144,34.0,,232.0,44.0,43.0,37.0,26.0,24.0,5.0,0.0,123.0,10.0,10.0,7.0,5.0,4.0,1.0,0.0,37.0,47.0,73.0,,368,43883,11.0,14.0,15.0,1.0,6.0,0.0,0.0,,,1,0.3620689655172414
2019,379,Argentina,Right-Back,right,176.0,Entourage Sports,GB1,19000000.0,977023.4540904671,33.0,,84.0,33.0,12.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,379,62500,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.047619047619047616
2019,24,Switzerland,Defensive Midfield,right,180.0,,L1,6500000.0,1465535.1811357005,32.0,,94.0,23.0,34.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,18.0,,24,58000,,,,,,,,,,0,
2021,826,France,Centre-Forward,right,170.0,firsteleven ISM,FR1,4000000.0,1201681.4311929313,25.0,3.0,108.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,16.0,1.0,826,38223,1.0,0.0,2.0,1.0,0.0,0.0,0.0,,,1,0.06481481481481481
2023,150,Mexico,Central Midfield,left,167.0,,ES1,12000000.0,1080956.7541405072,36.0,2.0,203.0,22.0,30.0,20.0,23.0,17.0,12.0,0.0,40.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,11.0,70.0,1.0,150,60721,4.0,3.0,2.0,0.0,1.0,1.0,0.0,,,0,0.07389162561576355
2019,38,Poland,Defensive Midfield,right,184.0,Serafino Luzzi,L1,1750000.0,213723.88058228968,33.0,5.0,63.0,12.0,21.0,12.0,1.0,0.0,0.0,0.0,29.0,,,,,,,,,2.0,15.0,,38,54600,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,
2020,4171,Italy,Right-Back,right,184.0,,IT1,12000000.0,240785.56642110983,37.0,,41.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,4171,16867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,0.07317073170731707
2020,33,Bosnia-Herzegovina,Centre-Forward,right,188.0,,L1,10000000.0,601963.9160527745,35.0,,95.0,22.0,19.0,9.0,0.0,0.0,0.0,0.0,48.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,25.0,8.0,30.0,1.0,33,62271,2.0,4.0,2.0,0.0,0.0,0.0,0.0,,,1,0.3473684210526316
2020,3,Germany,Goalkeeper,right,188.0,Sports360 GmbH,L1,9500000.0,842749.4824738844,30.0,4.0,95.0,35.0,18.0,0.0,0.0,2.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,3,50000,,,,,,,,,,0,
2018,13,Brazil,Left-Back,left,182.0,,ES1,25000000.0,372572.8956544982,32.0,5.0,50.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,9.0,1.0,13,70460,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0,0.16
2021,23826,Germany,Goalkeeper,right,196.0,,L1,1500000.0,360504.4293578794,35.0,,79.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,23826,47069,,,,,,,,,,0,
2019,46,Italy,Goalkeeper,right,185.0,Reset Group Srl,IT1,1500000.0,122127.93176130838,35.0,,53.0,,,,,,,,,,,,,,,,,,,,46,75923,,,,,,,,,,0,
2021,6574,Italy,Left-Back,left,188.0,MM-Management,IT1,5000000.0,360504.4293578794,36.0,,160.0,16.0,25.0,9.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,6574,21584,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0,0.01875
2023,6574,Italy,Goalkeeper,left,183.0,,IT1,2000000.0,108095.67541405071,41.0,1.0,216.0,2.0,6.0,3.0,2.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,6574,21584,,,,,,,,,,0,
2018,862,Italy,Goalkeeper,right,186.0,,IT1,3300000.0,620954.8260908303,38.0,,51.0,37.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,1.0,862,31045,,,,,,,,,,0,
2021,252,Switzerland,Defensive Midfield,right,184.0,,IT1,16000000.0,360504.4293578794,35.0,,110.0,23.0,4.0,16.0,8.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,23.0,1.0,252,34901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0,0.02727272727272727
2021,607,Italy,Left-Back,left,182.0,,IT1,7000000.0,300420.3577982328,37.0,,81.0,17.0,5.0,1.0,5.0,2.0,0.0,0.0,16.0,,,,,,,,,2.0,4.0,1.0,607,12048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0,
2022,380,France,Left Winger,right,170.0,,IT1,50000000.0,1172526.5081958147,38.0,,141.0,33.0,12.0,21.0,28.0,6.0,0.0,0.0,21.0,10.0,4.0,1.0,2.0,0.0,0.0,0.0,17.0,22.0,56.0,1.0,380,29739,6.0,5.0,5.0,5.0,1.0,0.0,0.0,,,1,0.2765957446808511
2018,749,Italy,Centre-Back,right,185.0,,IT1,1000000.0,372572.8956544982,35.0,,33.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,,,2.0,,749,19847,,,,,,,,,,0,
2023,5,Italy,Goalkeeper,right,193.0,GG11 ,IT1,6000000.0,108095.67541405071,39.0,,232.0,19.0,14.0,15.0,3.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,5,75923,,,,,,,,,,0,
2019,130,Italy,Central Midfield,right,185.0,Ballers,IT1,6500000.0,183191.89764196257,34.0,,53.0,21.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,,130,22352,,,,,,,,,,0,
2018,130,Italy,Centre-Forward,left,179.0,Umberto Calaiò,IT1,4000000.0,248381.93043633213,36.0,,2.0,,,,,,,,,,,,,,,,,,,,130,22352,,,,,,,,,,1,
2022,3522,Italy,Goalkeeper,left,188.0,Gea World,IT1,13000000.0,58626.325409790734,38.0,2.0,149.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,3522,11676,,,,,,,,,,0,
2022,1038,,Centre-Forward,right,180.0,AGB Sport Management,IT1,17500000.0,586263.2540979073,38.0,,205.0,33.0,35.0,23.0,28.0,10.0,5.0,0.0,132.0,19.0,18.0,15.0,9.0,3.0,1.0,0.0,65.0,19.0,46.0,1.0,1038,36348,4.0,5.0,5.0,4.0,0.0,1.0,0.0,,,1,0.4097560975609756
2018,2969,Belgium,Centre-Back,right,184.0,OBELISQ,FR1,3200000.0,248381.93043633213,32.0,,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,2969,16098,,,,,,,,,,0,
2020,969,France,Centre-Back,right,185.0,,FR1,4500000.0,240785.56642110983,34.0,3.0,120.0,34.0,34.0,26.0,21.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,2.0,969,22000,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0,0.06666666666666667
2019,618,France,Centre-Back,right,181.0,,FR1,8000000.0,1465535.1811357005,33.0,,77.0,30.0,36.0,5.0,0.0,0.0,0.0,0.0,71.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,1.0,618,41965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,0.05194805194805195
2018,1132,Denmark,Goalkeeper,right,193.0,People In Sport,GB1,6500000.0,248381.93043633213,33.0,,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1132,21994,,,,,,,,,,0,
2018,130,Italy,Central Midfield,right,190.0,,IT1,2500000.0,124190.96521816606,34.0,,1.0,,,,,,,,,,,,,,,,,,,,130,22352,,,,,,,,,,0,
2023,380,France,Goalkeeper,right,188.0,SVF FOOT,IT1,8000000.0,648574.0524843043,35.0,,211.0,48.0,39.0,26.0,40.0,22.0,3.0,1.0,115.0,,,,,,,,,,,3.0,380,29739,,,,,,,,,,0,
2018,8970,Iceland,Central Midfield,left,185.0,,IT1,3500000.0,279429.67174087366,33.0,5.0,33.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,1.0,8970,16227,,,,,,,,,,0,
2018,749,Italy,Left-Back,left,178.0,Nicoletti & Partners,IT1,10000000.0,372572.8956544982,35.0,,33.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,749,19847,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,0.09090909090909091
2018,1533,Spain,Goalkeeper,right,185.0,,ES1,4000000.0,124190.96521816606,34.0,5.0,56.0,9.0,7.0,2.0,3.0,1.0,0.0,0.0,6.0,,,,,,,,,,,,1533,8164,,,,,,,,,,0,
2018,583,France,Defensive Midfield,right,173.0,,FR1,24000000.0,3104774.1304541514,32.0,,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,7.0,,583,48583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
2024,273,France,Goalkeeper,right,187.0,,FR1,17000000.0,715294.8184870627,38.0,1.0,219.0,29.0,37.0,30.0,28.0,24.0,22.0,10.0,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,273,29778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0,0.0091324200913242
2021,1158,Madagascar,Centre-Back,left,172.0,Léandre Chouya,FR1,3500000.0,360504.4293578794,36.0,,128.0,31.0,25.0,18.0,16.0,3.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,1158,16787,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0390625
2022,273,France,Goalkeeper,left,186.0,NexSt11,FR1,2200000.0,175878.9762293722,37.0,,176.0,12.0,8.0,13.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,2.0,273,29778,,,,,,,,,,0,
2022,44,Norway,Goalkeeper,right,192.0,,L1,2500000.0,351757.9524587444,37.0,,110.0,31.0,32.0,15.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,44,74667,,,,,,,,,,0,
2018,862,Slovenia,Centre-Back,left,191.0,,IT1,2000000.0,248381.93043633213,35.0,,52.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,2.0,862,31045,,,,,,,,,,0,
2020,5358,Spain,Right-Back,right,174.0,,ES1,3000000.0,120392.78321055492,36.0,,79.0,10.0,1.0,8.0,5.0,0.0,0.0,0.0,11.0,,,,,,,,,3.0,10.0,1.0,5358,9128,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,,0,
2023,380,Italy,Right Midfield,right,180.0,,IT1,27000000.0,1080956.7541405072,35.0,,241.0,20.0,20.0,24.0,40.0,31.0,19.0,9.0,18.0,1.0,5.0,5.0,10.0,3.0,10.0,2.0,36.0,45.0,66.0,2.0,380,29739,0.0,8.0,8.0,13.0,7.0,7.0,2.0,,,0,0.3360995850622407
2023,368,Spain,Centre-Back,right,184.0,,ES1,50000000.0,2702391.885351268,36.0,,183.0,38.0,35.0,38.0,6.0,27.0,20.0,9.0,117.0,11.0,10.0,11.0,1.0,3.0,7.0,3.0,46.0,10.0,6.0,2.0,368,43883,1.0,2.0,5.0,0.0,1.0,1.0,0.0,,,0,0.30601092896174864
2020,16,Poland,Right-Back,right,184.0,BMG-SPORT,L1,16000000.0,902945.8740791618,34.0,,136.0,39.0,21.0,22.0,7.0,0.0,0.0,0.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,14.0,14.0,1.0,16,81365,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0,0.125
2020,681,Spain,Goalkeeper,right,189.0,,ES1,7000000.0,963142.2656844393,35.0,,117.0,25.0,8.0,7.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,681,39313,,,,,,,,,,0,
2019,1533,Spain,Centre-Back,right,189.0,,ES1,6000000.0,793831.5564485044,34.0,,50.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,,1533,8164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.1
2019,1390,Slovenia,Attacking Midfield,left,184.0,,IT1,4500000.0,488511.72704523354,32.0,,83.0,23.0,6.0,3.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10.0,1.0,1390,16365,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0.08433734939759036
2018,5358,Spain,Attacking Midfield,left,180.0,Bahía Internacional,ES1,1500000.0,124190.96521816606,37.0,,15.0,,,,,,,,,,,,,,,,,,,,5358,9128,,,,,,,,,,1,
2021,281,Brazil,Defensive Midfield,right,179.0,,GB1,32000000.0,721008.8587157588,35.0,3.0,209.0,43.0,33.0,18.0,20.0,9.0,0.0,0.0,59.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,12.0,7.0,5.0,281,55097,4.0,0.0,2.0,5.0,1.0,0.0,0.0,,,0,0.09090909090909091
2019,148,Netherlands,Goalkeeper,right,183.0,Prime11,GB1,8500000.0,977023.4540904671,35.0,,50.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,1.0,148,62850,,,,,,,,,,0,
2023,380,Germany,Centre-Back,right,192.0,TDS SPORTS,IT1,45000000.0,432382.70165620284,34.0,3.0,216.0,33.0,22.0,39.0,35.0,12.0,2.0,3.0,,1.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,9.0,37.0,,380,29739,2.0,2.0,3.0,2.0,0.0,0.0,0.0,,,0,0.06481481481481481
